customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,OnlineBackup,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST01524,Male,1,Yes,No,18,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,82.1,1379.72,Yes
CUST01525,Female,0,No,No,63,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,125.97,7794.66,No
CUST01526,Male,0,No,No,16,Yes,Fiber optic,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,47.53,696.26,Yes
CUST01527,Male,0,Yes,Yes,55,Yes,DSL,No,Yes,Yes,No,No,One year,No,Mailed check,105.05,5799.1,No
CUST01528,Male,1,Yes,No,20,Yes,Fiber optic,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,45.32,885.96,Yes
CUST01529,Male,0,Yes,No,60,Yes,Fiber optic,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,35.86,2179.65,No
CUST01530,Female,0,No,No,60,Yes,Fiber optic,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,89.78,5444.02,No
CUST01531,Male,0,Yes,Yes,53,Yes,DSL,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,32.56,1713.61,No
CUST01532,Male,0,Yes,No,72,Yes,DSL,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,64.18,4610.76,No
CUST01533,Female,0,Yes,No,37,Yes,DSL,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,108.36,4134.58,No
CUST01534,Male,0,No,No,61,Yes,Fiber optic,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,51.15,3179.08,No
CUST01535,Female,0,No,Yes,40,No,DSL,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,118.92,4787.56,Yes
CUST01536,Male,0,Yes,No,2,Yes,Fiber optic,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,18.0,8.55,Yes
CUST01537,Male,0,Yes,No,30,Yes,Fiber optic,Yes,No,No,No,Yes,One year,No,Mailed check,100.11,3057.33,No
CUST01538,Male,0,Yes,No,2,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,39.4,106.99,No
CUST01539,Female,0,No,No,48,Yes,Fiber optic,No,Yes,No,No,Yes,Two year,Yes,Mailed check,69.14,3343.89,No
CUST01540,Female,0,No,No,11,No,Fiber optic,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,79.39,930.67,Yes
CUST01541,Male,0,No,No,23,Yes,DSL,No,Yes,Yes,No,Yes,Two year,No,Mailed check,66.94,1565.71,No
CUST01542,Male,0,No,Yes,63,Yes,DSL,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,67.57,4135.37,No
CUST01543,Male,1,Yes,No,53,Yes,Fiber optic,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,37.73,2004.06,Yes
CUST01544,Female,0,Yes,No,24,Yes,Fiber optic,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card,109.37,2535.68,Yes
CUST01545,Male,0,Yes,Yes,36,Yes,Fiber optic,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer,43.25,1607.66,No
CUST01546,Female,0,Yes,No,42,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card,43.23,1690.18,No
CUST01547,Female,0,Yes,No,25,Yes,DSL,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,71.57,1786.76,No
CUST01548,Female,0,No,No,54,Yes,DSL,No,No,No,Yes,No,Two year,No,Credit card,56.58,3059.95,No
CUST01549,Male,0,Yes,No,10,Yes,Fiber optic,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,94.96,857.84,No
CUST01550,Male,0,No,No,31,No,Fiber optic,Yes,No,No,Yes,No,One year,Yes,Bank transfer,60.66,1873.97,Yes
CUST01551,Male,0,Yes,Yes,18,Yes,Fiber optic,No,Yes,No,No,No,Month-to-month,Yes,Credit card,73.97,1392.88,No
CUST01552,Female,0,Yes,No,49,Yes,DSL,No,Yes,No,No,Yes,One year,Yes,Mailed check,76.86,3721.61,No
CUST01553,Female,1,No,No,46,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,98.34,4546.8,No
CUST01554,Female,0,Yes,No,58,Yes,Fiber optic,No,No,Yes,No,No,One year,Yes,Mailed check,60.81,3567.59,No
CUST01555,Male,0,Yes,Yes,26,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,32.21,752.07,No
CUST01556,Male,0,Yes,Yes,16,Yes,Fiber optic,Yes,No,No,No,Yes,One year,No,Bank transfer,53.76,863.47,No
CUST01557,Female,0,No,No,2,Yes,Fiber optic,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card,102.43,187.99,Yes
CUST01558,Female,0,Yes,No,62,Yes,Fiber optic,Yes,No,No,No,No,Month-to-month,No,Bank transfer,82.7,5126.21,No
CUST01559,Female,0,No,No,24,Yes,DSL,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,64.74,1425.43,Yes
CUST01560,Female,0,No,No,55,Yes,DSL,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,75.53,4041.56,Yes
CUST01561,Male,0,No,No,26,Yes,DSL,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,67.36,1848.97,No
CUST01562,Male,0,Yes,No,24,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,93.69,2309.06,No
CUST01563,Male,1,No,No,17,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,82.44,1419.09,No
CUST01564,Female,0,Yes,No,57,Yes,Fiber optic,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,67.03,3892.84,Yes
CUST01565,Female,0,No,Yes,20,No,Fiber optic,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card,96.94,1832.73,No
CUST01566,Male,0,No,No,21,Yes,DSL,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,103.42,2153.66,No
CUST01567,Female,1,Yes,No,51,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,51.02,2576.34,Yes
CUST01568,Female,0,Yes,Yes,37,Yes,DSL,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,51.47,1842.78,No
CUST01569,Female,0,No,No,54,Yes,DSL,Yes,Yes,No,Yes,No,One year,No,Electronic check,134.02,7146.39,No
CUST01570,Female,0,No,Yes,7,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,89.65,732.84,No
CUST01571,Male,0,No,No,69,Yes,DSL,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,115.73,7935.02,No
CUST01572,Male,0,No,Yes,17,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,96.31,1673.32,No
CUST01573,Female,1,No,No,8,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,85.49,710.5,No
CUST01574,Female,0,No,No,7,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.58,227.69,No
CUST01575,Male,0,No,Yes,22,No,Fiber optic,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,43.47,1015.07,No
CUST01576,Male,0,Yes,No,30,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,90.26,2683.2,No
CUST01577,Female,0,No,No,5,No,Fiber optic,Yes,Yes,No,No,No,Two year,No,Bank transfer,51.38,155.69,No
CUST01578,Female,1,No,No,45,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,70.29,3234.44,No
CUST01579,Male,0,Yes,No,44,No,Fiber optic,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card,96.76,4355.19,No
CUST01580,Female,0,Yes,No,56,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,77.39,4530.89,No
CUST01581,Male,0,Yes,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,83.97,,Yes
CUST01582,Male,0,Yes,No,7,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,108.7,709.79,Yes
CUST01583,Female,0,No,No,14,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,111.17,1515.66,No
CUST01584,Male,0,Yes,No,31,Yes,DSL,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,72.59,2084.18,Yes
CUST01585,Female,0,No,No,42,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,105.85,4380.76,No
CUST01586,Male,0,Yes,No,14,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,49.98,598.21,No
CUST01587,Female,0,No,No,26,Yes,DSL,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,79.67,2118.47,Yes
CUST01588,Male,0,No,No,37,No,Fiber optic,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,88.15,3338.15,Yes
CUST01589,Female,0,No,Yes,39,Yes,Fiber optic,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,71.36,2963.69,Yes
CUST01590,Male,0,No,No,38,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,68.45,2848.09,No
CUST01591,Female,0,Yes,No,46,Yes,DSL,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,46.01,2136.36,Yes
CUST01592,Male,1,No,No,55,Yes,Fiber optic,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,73.11,3974.43,No
CUST01593,Male,0,No,No,61,Yes,Fiber optic,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer,33.79,2029.91,No
CUST01594,Male,1,Yes,No,70,Yes,Fiber optic,No,No,No,No,No,Month-to-month,No,Mailed check,70.67,,No
CUST01595,Female,0,No,No,28,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,75.51,2301.78,No
CUST01596,Male,0,Yes,No,23,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,92.63,1908.87,Yes
CUST01597,Female,0,No,No,20,Yes,Fiber optic,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,44.59,1021.42,No
CUST01598,Female,0,Yes,No,25,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,82.5,1987.83,No
CUST01599,Female,0,No,Yes,39,Yes,DSL,Yes,No,Yes,No,No,Two year,No,Bank transfer,88.24,3410.06,No
CUST01600,Female,0,Yes,No,44,Yes,DSL,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,73.45,3025.38,No
CUST01601,Male,0,Yes,No,5,Yes,DSL,No,No,No,Yes,No,Month-to-month,No,Mailed check,85.19,510.35,No
CUST01602,Female,0,Yes,No,72,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,80.75,5877.45,No
CUST01603,Female,0,No,No,3,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,18.0,0.0,No
CUST01604,Male,0,Yes,Yes,29,Yes,Fiber optic,Yes,No,Yes,No,No,Two year,Yes,Credit card,50.95,,No
CUST01605,Male,0,No,No,33,Yes,DSL,No,Yes,No,No,No,One year,Yes,Bank transfer,127.57,4283.01,No
CUST01606,Female,0,No,No,25,Yes,Fiber optic,Yes,No,No,No,No,Month-to-month,Yes,Credit card,90.4,2217.58,Yes
CUST01607,Male,1,No,No,15,Yes,Fiber optic,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer,58.96,720.21,No
CUST01608,Female,1,Yes,No,38,Yes,Fiber optic,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,83.17,3142.93,No
CUST01609,Male,0,No,No,0,Yes,DSL,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,91.77,83.33,No
CUST01610,Male,0,No,No,54,Yes,DSL,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,112.53,6003.42,Yes
CUST01611,Female,0,Yes,No,49,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,64.27,3235.73,No
CUST01612,Male,0,Yes,No,56,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card,59.1,3240.75,No
CUST01613,Female,1,No,Yes,59,Yes,DSL,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,61.56,3624.8,No
CUST01614,Female,0,Yes,Yes,64,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,59.72,3763.16,No
CUST01615,Male,0,Yes,No,10,Yes,Fiber optic,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,58.87,601.22,Yes
CUST01616,Male,0,Yes,No,60,Yes,Fiber optic,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,78.68,4786.5,No
CUST01617,Female,0,No,No,41,Yes,DSL,Yes,No,No,No,No,Month-to-month,No,Credit card,63.47,2732.73,Yes
CUST01618,Female,1,No,No,9,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,72.45,668.72,No
CUST01619,Male,0,No,Yes,71,Yes,DSL,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,120.81,8452.81,No
CUST01620,Female,0,No,No,59,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,50.05,3003.52,No
CUST01621,Male,0,Yes,No,19,Yes,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Mailed check,82.42,1542.15,Yes
CUST01622,Male,1,Yes,Yes,65,Yes,DSL,Yes,No,Yes,Yes,No,One year,No,Credit card,45.61,2939.11,No
CUST01623,Female,0,Yes,No,53,Yes,DSL,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,97.18,5159.0,No
CUST01624,Male,0,Yes,No,32,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,101.97,3307.78,No
CUST01625,Female,1,Yes,No,11,Yes,DSL,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,52.31,542.32,No
CUST01626,Female,0,No,No,53,Yes,DSL,No,No,Yes,No,No,Month-to-month,Yes,Credit card,56.6,3046.28,Yes
CUST01627,Female,1,Yes,No,68,Yes,Fiber optic,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.67,6197.94,No
CUST01628,Female,0,Yes,Yes,14,Yes,DSL,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,67.14,986.5,Yes
CUST01629,Male,0,Yes,No,0,Yes,Fiber optic,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,109.43,70.39,Yes
CUST01630,Male,0,Yes,Yes,16,Yes,Fiber optic,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,43.95,526.7,No
CUST01631,Female,0,Yes,No,21,Yes,DSL,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,100.93,2088.11,No
CUST01632,Female,0,Yes,No,27,Yes,Fiber optic,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,129.94,3496.16,No
CUST01633,Male,0,Yes,No,71,Yes,DSL,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,83.8,5929.88,No
CUST01634,Female,0,No,No,70,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,58.08,3996.31,No
CUST01635,Male,0,No,No,48,Yes,DSL,Yes,No,No,Yes,No,Two year,No,Mailed check,54.57,2567.16,No
CUST01636,Female,0,No,No,15,Yes,Fiber optic,No,No,No,No,Yes,Month-to-month,No,Mailed check,69.95,1090.95,No
CUST01637,Male,0,No,No,15,Yes,Fiber optic,No,Yes,No,No,Yes,Two year,No,Credit card,90.9,1400.37,Yes
CUST01638,Female,0,No,Yes,5,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,36.66,185.9,No
CUST01639,Male,1,No,Yes,57,Yes,DSL,Yes,No,No,No,Yes,One year,Yes,Mailed check,66.26,3696.5,No
CUST01640,Male,1,No,No,16,Yes,DSL,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,77.29,1305.4,No
CUST01641,Female,0,No,No,65,No,Fiber optic,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,112.85,7398.24,Yes
CUST01642,Male,0,Yes,Yes,43,Yes,Fiber optic,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,120.54,5272.21,No
CUST01643,Male,0,Yes,No,35,Yes,Fiber optic,Yes,No,No,No,No,One year,Yes,Bank transfer,70.71,2412.32,No
CUST01644,Female,0,Yes,Yes,67,Yes,DSL,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,46.29,3391.59,No
CUST01645,Male,0,Yes,No,11,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,77.5,870.1,No
CUST01646,Male,0,No,No,33,Yes,DSL,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card,78.4,2526.61,No
CUST01647,Male,0,Yes,Yes,18,Yes,Fiber optic,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,103.65,2056.02,No
CUST01648,Female,0,No,Yes,13,Yes,Fiber optic,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,62.91,877.64,Yes
CUST01649,Female,0,No,No,68,Yes,DSL,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,49.27,3366.58,No
CUST01650,Female,0,No,No,44,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,73.71,3269.12,No
CUST01651,Male,0,Yes,No,11,Yes,Fiber optic,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,65.5,823.09,Yes
CUST01652,Male,0,Yes,Yes,7,Yes,DSL,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,64.83,473.99,No
CUST01653,Male,0,Yes,No,22,Yes,DSL,No,No,No,No,Yes,Month-to-month,Yes,Credit card,52.29,1012.4,Yes
CUST01654,Female,0,No,No,60,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,42.61,2555.16,Yes
CUST01655,Male,0,No,No,10,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,89.26,964.57,No
CUST01656,Male,0,No,No,54,Yes,DSL,Yes,No,No,No,No,Month-to-month,No,Mailed check,80.6,4348.58,Yes
CUST01657,Female,0,No,Yes,7,Yes,DSL,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer,53.91,298.56,No
CUST01658,Female,0,No,No,24,Yes,Fiber optic,Yes,No,No,No,Yes,Two year,Yes,Mailed check,94.5,2265.09,No
CUST01659,Female,0,No,No,38,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,27.93,1130.48,No
CUST01660,Male,0,Yes,No,9,No,Fiber optic,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,63.8,676.28,Yes
CUST01661,Female,0,Yes,No,28,Yes,Fiber optic,Yes,No,Yes,No,No,One year,Yes,Electronic check,79.38,2133.91,No
CUST01662,Female,0,Yes,Yes,19,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,101.7,1838.11,Yes
CUST01663,Male,0,No,Yes,3,Yes,DSL,No,Yes,Yes,No,Yes,One year,No,Electronic check,60.11,175.62,No
CUST01664,Female,1,No,Yes,0,Yes,Fiber optic,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,102.1,0.0,No
CUST01665,Female,0,No,No,10,Yes,DSL,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,57.71,530.85,No
CUST01666,Male,0,No,Yes,54,Yes,DSL,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card,94.54,5083.66,Yes
CUST01667,Female,1,No,Yes,2,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,116.05,293.39,No
CUST01668,Female,0,Yes,Yes,36,Yes,DSL,Yes,No,No,No,No,Month-to-month,Yes,Credit card,49.0,1696.49,Yes
CUST01669,Female,0,Yes,Yes,1,Yes,DSL,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,77.79,0.0,No
CUST01670,Female,0,No,No,15,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,87.52,1253.68,No
CUST01671,Female,0,No,No,13,Yes,No,,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,42.89,436.54,No
CUST01672,Female,0,No,No,24,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,84.81,2039.65,No
CUST01673,Male,1,Yes,No,54,Yes,DSL,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,59.84,3240.09,No
CUST01674,Female,1,No,No,30,Yes,Fiber optic,No,No,No,No,Yes,Month-to-month,Yes,Credit card,52.93,1668.7,Yes
CUST01675,Female,0,No,No,1,Yes,Fiber optic,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,,0.0,No
CUST01676,Female,0,No,Yes,10,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,61.6,625.83,No
CUST01677,Male,0,Yes,Yes,22,Yes,DSL,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.02,2095.24,No
CUST01678,Male,0,No,No,20,Yes,Fiber optic,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,73.98,1355.76,Yes
CUST01679,Female,0,No,No,41,Yes,DSL,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer,131.77,5420.1,Yes
CUST01680,Female,0,No,No,25,Yes,Fiber optic,No,No,Yes,No,Yes,One year,Yes,Mailed check,60.6,1535.5,No
CUST01681,Female,0,No,Yes,54,Yes,Fiber optic,,Yes,Yes,No,No,Two year,Yes,Credit card,85.85,4625.66,No
CUST01682,Male,0,No,Yes,18,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,70.23,1161.63,No
CUST01683,Male,0,No,Yes,49,Yes,Fiber optic,Yes,No,No,Yes,Yes,One year,No,Credit card,42.1,2056.81,No
CUST01684,Female,0,No,No,7,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,113.76,639.82,No
CUST01685,Male,0,Yes,No,72,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,76.99,5569.3,No
CUST01686,Female,1,Yes,Yes,72,Yes,Fiber optic,Yes,No,No,No,No,Month-to-month,No,Bank transfer,54.48,3981.89,Yes
CUST01687,Male,0,Yes,Yes,20,Yes,DSL,No,No,No,Yes,No,One year,No,Credit card,84.0,1662.48,No
CUST01688,Male,0,No,Yes,17,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,99.84,1799.63,No
CUST01689,Female,0,Yes,Yes,0,Yes,DSL,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,52.78,0.0,No
CUST01690,Male,0,Yes,No,71,Yes,DSL,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,75.26,5285.22,No
CUST01691,Female,1,No,No,2,Yes,Fiber optic,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,100.01,177.74,No
CUST01692,Female,1,No,No,0,Yes,Fiber optic,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,78.13,181.09,Yes
CUST01693,Female,0,Yes,No,7,Yes,DSL,No,Yes,No,Yes,No,Two year,No,Electronic check,87.85,592.22,No
CUST01694,Male,0,Yes,No,21,Yes,DSL,Yes,No,No,No,No,Month-to-month,No,Electronic check,67.4,1586.87,Yes
CUST01695,Male,0,No,No,71,Yes,DSL,No,No,No,No,No,Month-to-month,No,Credit card,34.68,2459.2,No
CUST01696,Female,0,Yes,No,12,Yes,Fiber optic,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,67.71,747.94,Yes
CUST01697,Male,0,Yes,No,41,Yes,Fiber optic,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,59.98,2615.41,No
CUST01698,Male,0,Yes,No,47,No,Fiber optic,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,71.27,3364.47,No
